mediaID,deploymentID,captureMethod,timestamp,filePath,filePublic,fileName,fileMediatype,exifData,favorite,mediaComments
b684a2de-8b3f-4a8e-80f1-8f22a8217ac2,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-24T03:51:03+10:00,https://multimedia.agouti.eu/assets/b684a2de-8b3f-4a8e-80f1-8f22a8217ac2/file,false,20260325031407-BONB~Bon_Bon_2021_11_09_Control_11~GC38~IMG_0010.JPG,image/jpeg,,false,sequenceID:f9403cba-cb36-4801-885c-d7bfca2699bc
cd64ef84-a82c-420f-98b8-4fec4c537724,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-25T19:43:57+10:00,https://multimedia.agouti.eu/assets/cd64ef84-a82c-420f-98b8-4fec4c537724/file,false,20260325031421-BONB~Bon_Bon_2021_11_09_Control_11~GC47~IMG_0202.JPG,image/jpeg,,false,sequenceID:4b64cbf6-a5d2-4cd4-b634-4b0ad81570d4
66e83f71-ee01-4f53-a2fc-b9d6bf382d7d,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-26T00:22:37+10:00,https://multimedia.agouti.eu/assets/66e83f71-ee01-4f53-a2fc-b9d6bf382d7d/file,false,20260325031304-BONB~Bon_Bon_2021_11_09_Control_11~CG23~IMG_0066.JPG,image/jpeg,,false,sequenceID:346e09bb-e01c-42ed-b61b-c6eadc98cf78
c2d4b2e0-3733-4c4c-b820-ab724efdce43,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-26T08:16:42+10:00,https://multimedia.agouti.eu/assets/c2d4b2e0-3733-4c4c-b820-ab724efdce43/file,false,20260325031344-BONB~Bon_Bon_2021_11_09_Control_11~CG31~IMG_0010.JPG,image/jpeg,,false,sequenceID:1d3e127d-6f17-4673-8369-fe0a449c0db8
4e61a610-7ed3-4e73-b36f-d700c6958de8,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-26T08:17:11+10:00,https://multimedia.agouti.eu/assets/4e61a610-7ed3-4e73-b36f-d700c6958de8/file,false,20260325031344-BONB~Bon_Bon_2021_11_09_Control_11~CG31~IMG_0025.JPG,image/jpeg,,false,sequenceID:63109518-ec05-4eca-ab1c-cdd29c7d9205
de709952-f38f-4f15-b3fe-53baf2d12ff9,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-26T08:17:25+10:00,https://multimedia.agouti.eu/assets/de709952-f38f-4f15-b3fe-53baf2d12ff9/file,false,20260325031344-BONB~Bon_Bon_2021_11_09_Control_11~CG31~IMG_0037.JPG,image/jpeg,,false,sequenceID:06f15880-8cc5-429b-9ee3-96f222157765
6cf12ae6-78f9-4646-aa71-132fc45709f1,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-26T23:12:18+10:00,https://multimedia.agouti.eu/assets/6cf12ae6-78f9-4646-aa71-132fc45709f1/file,false,20260325031307-BONB~Bon_Bon_2021_11_09_Control_11~CG24~IMG_0018.JPG,image/jpeg,,false,sequenceID:7476a4ae-3fb8-4cb8-a89a-a8633ffe4695
d6fab60a-2fd8-4bce-a41c-3dcbe972a732,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-27T02:32:08+10:00,https://multimedia.agouti.eu/assets/d6fab60a-2fd8-4bce-a41c-3dcbe972a732/file,false,20260325031421-BONB~Bon_Bon_2021_11_09_Control_11~GC48~IMG_0018.JPG,image/jpeg,,false,sequenceID:5bff959c-532b-42f2-8273-a7b38eae1339
5980abbc-b30f-4b7f-baa5-27622b65548e,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-29T01:40:42+10:00,https://multimedia.agouti.eu/assets/5980abbc-b30f-4b7f-baa5-27622b65548e/file,false,20260325031408-BONB~Bon_Bon_2021_11_09_Control_11~GC42~IMG_0004.JPG,image/jpeg,,false,sequenceID:c9405151-7ed3-433d-b8fb-575c0b94e789
9dfc1a41-688c-41de-93ea-49752fe30698,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-29T01:41:08+10:00,https://multimedia.agouti.eu/assets/9dfc1a41-688c-41de-93ea-49752fe30698/file,false,20260325031408-BONB~Bon_Bon_2021_11_09_Control_11~GC42~IMG_0016.JPG,image/jpeg,,false,sequenceID:2a847438-61ab-4e84-8008-5fc0a9163028
a3759745-8b70-41b7-bf54-18cc1a166775,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-29T07:27:47+10:00,https://multimedia.agouti.eu/assets/a3759745-8b70-41b7-bf54-18cc1a166775/file,false,20260325031331-BONB~Bon_Bon_2021_11_09_Control_11~CG29~IMG_0012.JPG,image/jpeg,,false,sequenceID:7294058a-26ae-4b9c-9e9a-98f4f82e19d7
f85564a4-1931-4a87-8c4c-c787d17c956b,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-30T00:51:43+10:00,https://multimedia.agouti.eu/assets/f85564a4-1931-4a87-8c4c-c787d17c956b/file,false,20260325031317-BONB~Bon_Bon_2021_11_09_Control_11~CG26~IMG_0052.JPG,image/jpeg,,false,sequenceID:61d9d9ef-1c40-401d-a2e0-22a596df0dae
759365b8-742d-47f5-813a-18e3d5535bed,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-30T05:41:08+10:00,https://multimedia.agouti.eu/assets/759365b8-742d-47f5-813a-18e3d5535bed/file,false,20260325031336-BONB~Bon_Bon_2021_11_09_Control_11~CG30~IMG_0011.JPG,image/jpeg,,false,sequenceID:bb92c176-2638-46a1-9f46-9b236f82daf1
686db72f-bb52-47c4-afea-c6ee5a6a3706,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-30T05:41:30+10:00,https://multimedia.agouti.eu/assets/686db72f-bb52-47c4-afea-c6ee5a6a3706/file,false,20260325031337-BONB~Bon_Bon_2021_11_09_Control_11~CG30~IMG_0023.JPG,image/jpeg,,false,sequenceID:c9c0b68f-d2a3-45b6-b495-413d4c8c9508
83fa5e23-6ddf-4b88-8b1e-67aea1cc7b36,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-30T17:04:01+10:00,https://multimedia.agouti.eu/assets/83fa5e23-6ddf-4b88-8b1e-67aea1cc7b36/file,false,20260325031308-BONB~Bon_Bon_2021_11_09_Control_11~CG24~IMG_0030.JPG,image/jpeg,,false,sequenceID:b603d3c3-4519-42d7-a649-e546b348c109
adda3da0-fc67-44a0-b4cd-5315a06ab40f,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-30T18:34:23+10:00,https://multimedia.agouti.eu/assets/adda3da0-fc67-44a0-b4cd-5315a06ab40f/file,false,20260325031113-BONB~Bon_Bon_2021_11_09_Control_11~CG01~IMG_0007.JPG,image/jpeg,,false,sequenceID:e4b7029b-3498-44db-89fe-7fbf64b38e0f
e0b9e2cf-b509-47a4-a8cb-f0864468b50c,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-30T20:15:50+10:00,https://multimedia.agouti.eu/assets/e0b9e2cf-b509-47a4-a8cb-f0864468b50c/file,false,20260325031410-BONB~Bon_Bon_2021_11_09_Control_11~GC43~IMG_0010.JPG,image/jpeg,,false,sequenceID:38037c19-1fb6-48a5-8e5a-26a1d6a4a71d
694a6fb2-5777-4dad-a702-2802ed4d693b,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-31T01:09:25+10:00,https://multimedia.agouti.eu/assets/694a6fb2-5777-4dad-a702-2802ed4d693b/file,false,20260325031253-BONB~Bon_Bon_2021_11_09_Control_11~CG17~IMG_0001.JPG,image/jpeg,,false,sequenceID:086be27a-66a7-49c0-8d3f-c9bd43c5d28c
689334b0-7dd7-4dd2-983f-8102873014fe,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-31T01:13:47+10:00,https://multimedia.agouti.eu/assets/689334b0-7dd7-4dd2-983f-8102873014fe/file,false,20260325031253-BONB~Bon_Bon_2021_11_09_Control_11~CG17~IMG_0013.JPG,image/jpeg,,false,sequenceID:198ecb04-8a8f-4f50-a7bb-fe4ba4c531bb
e0ff160d-283c-4cec-9716-9a6f7e726a08,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-31T01:14:40+10:00,https://multimedia.agouti.eu/assets/e0ff160d-283c-4cec-9716-9a6f7e726a08/file,false,20260325031254-BONB~Bon_Bon_2021_11_09_Control_11~CG17~IMG_0025.JPG,image/jpeg,,false,sequenceID:f1997901-8bce-4c8c-b329-4714c6088a7f
dd9fb8a9-3da8-45cc-a225-7ffeaf4e79c7,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-31T01:15:58+10:00,https://multimedia.agouti.eu/assets/dd9fb8a9-3da8-45cc-a225-7ffeaf4e79c7/file,false,20260325031254-BONB~Bon_Bon_2021_11_09_Control_11~CG17~IMG_0037.JPG,image/jpeg,,false,sequenceID:8274d599-a355-4bef-b739-74155f4a1dc6
3991ba8a-3749-41aa-8ef9-ceae0430ec09,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-31T01:16:43+10:00,https://multimedia.agouti.eu/assets/3991ba8a-3749-41aa-8ef9-ceae0430ec09/file,false,20260325031254-BONB~Bon_Bon_2021_11_09_Control_11~CG17~IMG_0049.JPG,image/jpeg,,false,sequenceID:05404b6f-b5b3-44f2-bc19-7fac3919593f
32cbf9c1-45aa-46d6-ae10-7741639aedef,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-31T01:17:16+10:00,https://multimedia.agouti.eu/assets/32cbf9c1-45aa-46d6-ae10-7741639aedef/file,false,20260325031254-BONB~Bon_Bon_2021_11_09_Control_11~CG17~IMG_0061.JPG,image/jpeg,,false,sequenceID:e29012f2-8357-4d27-b72a-0bd0ce61b700
c49b3883-3198-4c1b-8fe3-b68d2bfe40d7,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-31T01:17:36+10:00,https://multimedia.agouti.eu/assets/c49b3883-3198-4c1b-8fe3-b68d2bfe40d7/file,false,20260325031254-BONB~Bon_Bon_2021_11_09_Control_11~CG17~IMG_0073.JPG,image/jpeg,,false,sequenceID:9ee088b5-30fc-41f8-8b4f-d76be4a2b596
a34e2e3e-a521-4ec3-9024-f9795c1ae17e,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-31T01:17:59+10:00,https://multimedia.agouti.eu/assets/a34e2e3e-a521-4ec3-9024-f9795c1ae17e/file,false,20260325031255-BONB~Bon_Bon_2021_11_09_Control_11~CG17~IMG_0085.JPG,image/jpeg,,false,sequenceID:cbb24980-70e6-425e-8f4d-4b4307782c81
2471f9f3-4e11-45d3-9008-a294d07ad7ea,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-31T01:18:30+10:00,https://multimedia.agouti.eu/assets/2471f9f3-4e11-45d3-9008-a294d07ad7ea/file,false,20260325031255-BONB~Bon_Bon_2021_11_09_Control_11~CG17~IMG_0097.JPG,image/jpeg,,false,sequenceID:b07369bc-06f2-44a3-8f17-f0921b62258c
c32b9a78-0f13-42fc-af97-a07aa2652aa0,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-31T01:18:48+10:00,https://multimedia.agouti.eu/assets/c32b9a78-0f13-42fc-af97-a07aa2652aa0/file,false,20260325031255-BONB~Bon_Bon_2021_11_09_Control_11~CG17~IMG_0109.JPG,image/jpeg,,false,sequenceID:1ea96caa-9fac-45d4-bf65-096ddde6da64
5bc33342-29dc-430a-9c47-6add7df7f2b8,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-31T01:19:41+10:00,https://multimedia.agouti.eu/assets/5bc33342-29dc-430a-9c47-6add7df7f2b8/file,false,20260325031255-BONB~Bon_Bon_2021_11_09_Control_11~CG17~IMG_0121.JPG,image/jpeg,,false,sequenceID:5b075896-fddd-4f32-9967-1b529aff398b
1ffe3dc0-02e5-42c0-a6fc-302d94550f24,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-31T01:19:59+10:00,https://multimedia.agouti.eu/assets/1ffe3dc0-02e5-42c0-a6fc-302d94550f24/file,false,20260325031255-BONB~Bon_Bon_2021_11_09_Control_11~CG17~IMG_0133.JPG,image/jpeg,,false,sequenceID:b1d40596-47b8-45c5-b11f-c8eee711c209
888fd631-f4bc-46ec-bc50-854c5eba5603,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-31T01:21:04+10:00,https://multimedia.agouti.eu/assets/888fd631-f4bc-46ec-bc50-854c5eba5603/file,false,20260325031255-BONB~Bon_Bon_2021_11_09_Control_11~CG17~IMG_0145.JPG,image/jpeg,,false,sequenceID:1bc88e11-e4f3-42c3-8920-151a6441134c
d9912cea-636d-47ca-843b-0a99c3721dbb,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-31T01:21:25+10:00,https://multimedia.agouti.eu/assets/d9912cea-636d-47ca-843b-0a99c3721dbb/file,false,20260325031255-BONB~Bon_Bon_2021_11_09_Control_11~CG17~IMG_0157.JPG,image/jpeg,,false,sequenceID:7b7532ec-b96e-4586-98e9-88f6fcb128ea
f27d5302-41a2-4eb9-bc9d-5a257ebb44fb,13835337-7eca-49e4-95d2-516353f83df4,activityDetection,2021-05-31T01:22:07+10:00,https://multimedia.agouti.eu/assets/f27d5302-41a2-4eb9-bc9d-5a257ebb44fb/file,false,20260325031256-BONB~Bon_Bon_2021_11_09_Control_11~CG17~IMG_0169.JPG,image/jpeg,,false,sequenceID:12299d85-8f21-4f9f-99bb-a65db4aec17b
